age	dominant_hand	english_level	familiarity	gender	language	max_touch_points	nationality	screen_height	screen_width	swipe_finger	swipe_hand	timestamp	uid	vendor
34	right	intermediate	never	female	en	5	ph	640	360	thumb	right	1583238240	1ar6uaqp7nfphssn5n9ebrte2v	google inc.
21	right	native	sometimes	female	en	5	us	846	412	thumb	both	1582003880	1bohqoqf11runeteiig4ik70j7	google inc.
29	right	advanced	sometimes	male	en	5	za	732	412	thumb	right	1579851229	203mnugq4s0rf2a6k5rrar28r2	google inc.
18	right	native	often	female	en	5	us	896	414	thumb	right	1583876560	29u2n5o49vspqlcu4vojttk2s7	apple computer, inc.
18	right	native	rarely	male	en	5	gb	780	360	index	right	1582313845	2tcf5e14srj11omnnog5qiateb	google inc.
24	right	native	never	female	en	5	us	667	375	thumb	right	1580140192	33dmqpu8svg7cl9f3jvi5pjljr	apple computer, inc.
19	right	native	sometimes	male	en	5	ca	846	412	thumb	right	1579802073	3dgau6gq8c2hqefrljn9lbh1db	google inc.
29	right	native	rarely	female	en	5	us	896	414	index	right	1582072771	3issbv9n1qubj3eode7p1sqtoe	apple computer, inc.
24	right	advanced	sometimes	female	en	5	us	892	412	thumb	right	1582474154	455jd8n85odfdniin96gvppjk6	google inc.
19	right	advanced	rarely	female	en	5	us	846	412	index	right	1583321196	52liqmpj0sgl34ffnr951ng67j	google inc.
19	right	native	never	male	en	5	gb	667	375	thumb	right	1582842627	5m34jt2mbhs7iltbtin3b567t0	apple computer, inc.
22	right	intermediate	sometimes	female	en	5	ph	732	412	thumb	right	1580902036	5ntts98efhvcblr0l8mh3g9grk	google inc.
18	right	advanced	never	female	en	5	in	770	451	thumb	right	1581417563	5qd9gt6hb43n686m2n612jppok	google inc.
22	right	intermediate	sometimes	female	en	5	us	720	360	thumb	right	1581538486	5r33pinp5a5cmro00r4m82e4po	google inc.
25	right	intermediate	often	male	en	5	mx	771	360	thumb	right	1581637712	5r90gq2rjqethkattqct8msm6a	google inc.
22	left	native	often	female	ko	5	us	760	360	thumb	left	1580359195	5rajg5e2ntdvbgrhkpeo7jqfa0	google inc.
34	right	intermediate	rarely	female	en	5	ws	667	375	thumb	right	1580742197	5sbp1u9ntcthiflupbtt3t8mia	apple computer, inc.
21	right	advanced	rarely	female	en	5	us	780	360	thumb	right	1583195728	643cb7cc0pof3n5d3d7lbrnbm5	google inc.
20	right	native	rarely	female	en	5	us	896	414	index	right	1583275535	6punk2hh38ekve28pmf6kjlbd8	apple computer, inc.
30	right	advanced	often	male	tr	5	de	760	360	thumb	right	1579935670	73ad251o5dgdj3fco5ga2blqsp	google inc.
22	right	advanced	often	male	en	5	mx	760	360	thumb	both	1579757128	7a9e7idqa791qpen0rkle3unp4	google inc.
23	right	advanced	sometimes	female	en	5	ng	570	320	other	right	1581273361	7aro05snc4r5r11eb5l43829j0	google inc.
26	right	intermediate	everyday	female	en	5	us	896	414	thumb	right	1582861385	7jf78urshe95u7vk6m3vct9rle	apple computer, inc.
23	right	beginner	everyday	female	es	5	mx	846	412	index	both	1583295428	7tiaa1eg4sloe3bv7psmi5m4q3	google inc.
36	right	native	rarely	female	en	5	pr	740	360	thumb	right	1583252407	899cnobhr8moctuu2mikshv5vu	google inc.
18	left	advanced	everyday	female	en	5	us	667	375	thumb	both	1583449207	8ck8vd10r3ttcmdbja74jdg0k0	apple computer, inc.
30	right	native	everyday	male	en	5	us	823	412	index	right	1581061167	8v1uuf07dklp3k7lbrso2fpulm	google inc.
21	right	native	rarely	female	en	5	jm	896	414	thumb	right	1581228821	997gkffuj6d2rdegq4a9f8np2o	apple computer, inc.
26	right	intermediate	never	female	en	5	mx	892	412	thumb	right	1583211709	9l0rug9sgn8pg3pik8oi8rporp	google inc.
19	right	intermediate	rarely	female	en	5	gb	568	320	index	right	1582553681	9lkn14dhdhglk19m3oposm6o9n	apple computer, inc.
18	right	advanced	rarely	male	ar	5	us	846	412	thumb	right	1579949776	9maf8m7au61vlrsf54eukugt0a	google inc.
23	right	beginner	rarely	female	en	5	us	896	414	thumb	right	1583366977	9rtk366ka90kkm1htcltl901u5	apple computer, inc.
18	right	native	sometimes	male	en	5	ca	732	412	thumb	right	1583173038	9sqdpf3ll0l7gttjfpjufgmcoi	google inc.
18	right	intermediate	sometimes	female	en	5	in	780	360	index	right	1580058997	9tlsq7squuhsjbidf8a0e4dmah	google inc.
20	right	intermediate	never	male	en	5	lr	760	360	thumb	both	1579986951	a47pkq4grmuev78bq1nuk28sgi	google inc.
35	right	intermediate	rarely	female	en	5	us	736	414	other	right	1582242371	a6bj8ugikh8q11bdo4hdl6gqai	apple computer, inc.
28	right	native	rarely	female	en	5	us	760	360	index	right	1581957219	a7d31ei3hglrd7d0bmfbdt48p1	google inc.
25	right	beginner	everyday	male	en	5	ph	760	360	thumb	both	1580291208	a8vqmofbdtmhov1ud3ii8jv4m3	google inc.
21	right	intermediate	rarely	male	en	5	ph	869	412	thumb	both	1580781640	bsp6ira64ga3964sgettjfdnhn	google inc.
19	right	native	rarely	female	en	5	gb	896	414	thumb	right	1583179674	cf3ea50jppbqfi4aol96ej8k9d	apple computer, inc.
24	right	native	sometimes	female	en	5	us	896	414	index	right	1582293816	ck9rb417qr7lvrn7sbp4aq1alu	apple computer, inc.
20	right	advanced	sometimes	female	pl	5	pl	846	412	thumb	both	1581526757	clec95gd03j5guatr1thmroah3	google inc.
26	right	intermediate	often	female	en	5	gb	568	320	thumb	both	1580592138	cr1f687m2ugton02egjurkghfb	apple computer, inc.
18	right	intermediate	sometimes	male	fr	5	in	569	320	thumb	right	1582011233	csl0o4j45vpaqgprhl6spd9je4	google inc.
18	right	intermediate	rarely	male	en	5	us	846	412	thumb	right	1583426142	cu3c83uv4uciklfvqjn4ftls43	google inc.
18	right	advanced	never	female	en	5	gb	896	414	index	right	1582068147	d0o6ebed7rff1f6btukpalf41k	apple computer, inc.
30	right	beginner	never	female	en	5	in	640	360	index	right	1582396729	d1839dpf9d1liija4buvjvm2cm	google inc.
29	right	advanced	often	male	en	5	in	772	360	index	right	1576856071	deoilbn3bpp5cteots1ma91bi7	google inc.
26	right	intermediate	sometimes	male	en	5	bd	740	360	other	right	1583128015	e0ckdeh94hc5tu682ah99bqddb	google inc.
29	right	advanced	sometimes	female	en	5	ng	640	360	thumb	right	1582002181	e0e2upgnq7dlb0grkg53t75oct	google inc.
47	right	intermediate	everyday	female	en	5	ph	780	360	other	right	1581741713	e16spqfvlc8s6mvqphiget54gt	google inc.
20	right	beginner	rarely	male	en	5	us	740	360	thumb	right	1583324688	e7nt1sq8n6uj0lbi4rfi8q05oi	google inc.
18	right	intermediate	often	male	es	5	mx	756	360	thumb	right	1582641056	ei065rv3t8rbk3kmu9fido5go6	google inc.
27	right	advanced	rarely	female	es	5	mx	640	360	thumb	left	1582732519	f56qu4nfbvcrss5tj0r03odrs1	google inc.
18	right	native	never	female	en	5	au	892	412	index	right	1583147037	f7illofgptruc2fpstqoh1bb55	google inc.
26	left	beginner	sometimes	female	en	5	us	896	414	index	right	1580558103	fcimfg050alk5kj2t5ddbqq0ud	apple computer, inc.
19	right	intermediate	often	female	en	5	us	736	414	thumb	right	1582689666	fd5gmaablg1v5uds07dhgrd48s	apple computer, inc.
26	left	native	everyday	other	el	5	us	640	360	index	both	1581912796	flcv0btqthq84nmudv4f599ine	google inc.
19	right	advanced	often	female	en	5	us	846	412	thumb	right	1580517703	fmvgid6jhma3no2bpa3bg3ejst	google inc.
19	right	advanced	never	male	en	5	mx	896	414	thumb	right	1582938797	fqv1met0qktqasckl3a15a3p3p	apple computer, inc.
27	right	native	often	female	en	5	us	892	412	thumb	right	1579725083	frskqfmecnscmrffeh8ibp6g9n	google inc.
19	right	native	never	female	en	5	us	667	375	thumb	right	1582002292	gprhisfliuk2rc7g95rouemnj6	apple computer, inc.
20	right	intermediate	sometimes	male	en	5	in	848	424	thumb	right	1579791538	gsor9mbsvoja8ko0ude0eat3qb	google inc.
31	right	native	everyday	male	en	5	us	896	414	thumb	right	1581114573	gukhq6fqa5td0laj89r0f957ld	apple computer, inc.
20	right	native	sometimes	male	en	5	us	812	375	thumb	right	1582899193	h1l6krhsq1ft811prl4up01qo3	apple computer, inc.
23	right	advanced	rarely	female	en	5	gh	812	375	index	right	1579842630	h4dacp31aomdq6u6r1omb1ttjs	apple computer, inc.
20	right	native	rarely	female	ko	5	gb	640	360	thumb	right	1581698268	h8qf4nrf9n05nt1jabach0g45o	google inc.
18	left	intermediate	everyday	male	en	5	ng	800	360	thumb	right	1580341831	heq7aitr9mdbe487hai6io3lko	google inc.
18	right	beginner	rarely	male	en	5	gb	869	412	thumb	right	1580336620	hgof0d3oddim33gghtvfvc5pum	google inc.
35	right	advanced	sometimes	female	en	5	ph	780	360	index	right	1581518319	hship2861vrqd7v93254hjv8qn	google inc.
20	right	beginner	everyday	male	en	5	ph	640	360	thumb	right	1581299347	hsqguoojkagtnrdfnq5g7gbtqp	google inc.
21	right	native	everyday	male	en	5	gb	740	360	thumb	right	1580117402	i928u55scpr1mojtk59vrb8s7e	google inc.
18	right	advanced	rarely	female	el	5	de	640	360	index	both	1580665710	ia9hetmnvc4te4c8rtsu38no8p	google inc.
30	left	advanced	rarely	female	es	5	mx	812	375	index	both	1583349123	ihk4kneo4ll9uc3en26of4i1r8	apple computer, inc.
22	right	intermediate	sometimes	female	en	5	in	869	412	index	both	1582865190	it6qltl836j9pr3bi5g21pj34c	google inc.
25	right	advanced	rarely	female	es	5	mx	896	414	index	right	1582153520	itqfp0ti5lf0pnqjvat6k5pgiu	apple computer, inc.
25	right	intermediate	never	male	en	5	mx	840	360	index	right	1581959654	j4e11s5dpa8qirimk7gk9i9sg1	google inc.
18	right	advanced	everyday	female	en	5	us	896	414	index	right	1580444037	jclk7m2upsqn0qf21n6rppdhpr	apple computer, inc.
26	right	intermediate	rarely	female	en	5	ph	780	360	index	right	1581214262	k57n50c9r9lp4vhth156sha3tt	google inc.
18	right	beginner	never	female	en	5	us	896	414	thumb	right	1581968559	k5ndvcsirtoa0pjgqsceic1k3t	apple computer, inc.
21	right	advanced	rarely	female	en	5	nz	753	424	thumb	right	1581403013	k7mlmitkkpgjgte2knh16f7ah4	google inc.
29	right	advanced	never	female	en	5	mx	812	375	index	right	1582655971	kskh7rjl2fom6a6jrcbmrh052o	apple computer, inc.
22	left	intermediate	rarely	male	en	5	ph	780	360	thumb	left	1581903417	lql0mpqglhq9vl3rsvdnoo047c	google inc.
28	right	native	sometimes	female	en	5	us	570	320	thumb	right	1579842212	m86pvp37t0cd6torr48dnj9gej	google inc.
18	right	intermediate	rarely	male	en	5	mx	760	360	thumb	right	1582607841	ma6ktt2d1bm0qkggjgfo1uhgrb	google inc.
32	right	native	rarely	female	en	5	in	640	360	thumb	right	1581414495	n2hmbhvoqpc3ra8u6tvf4thgij	google inc.
99	right	native	never	female	en	5	gb	747	360	thumb	right	1581888976	n8uh219pjujvbdi0mgi72t7840	google inc.
23	right	advanced	sometimes	female	en	5	us	720	360	thumb	right	1580236559	nct8tah184rhpcpd7coeu3m226	google inc.
99	right	intermediate	rarely	other	en	5	us	640	360	thumb	right	1583009100	ndpmeoe3hnqoc4ubjkpjga6a5s	google inc.
18	right	native	often	female	en	5	gb	732	412	thumb	right	1580585083	nnftdkc1ceq5298741ls6bv0u2	google inc.
18	right	native	never	female	en	5	ca	667	375	thumb	right	1582593785	nr180apuq6j4cm39ctjab06j4h	apple computer, inc.
19	right	native	sometimes	male	en	5	us	812	375	thumb	right	1580438456	o0l0ru1uspq7df5nvd2erilb1n	apple computer, inc.
32	right	native	often	female	en	5	us	732	412	thumb	both	1580275528	o1027jbnr98eu658nas5k9t0ke	google inc.
45	right	intermediate	rarely	female	en	5	in	760	360	thumb	right	1579866444	o21pje926ao8l6q1ffpt7nv7se	google inc.
25	right	intermediate	often	female	zh	5	ph	760	360	index	both	1583506446	oalrsmh107rritak2u1hvnvtvo	google inc.
29	right	advanced	everyday	female	en	5	ph	780	360	thumb	right	1582111295	oamppgjl2pqqbvokcuvh660sri	google inc.
34	right	native	often	female	en	5	us	569	320	thumb	right	1582840624	ob4mtlqhpto7iin9bjrbmbm8e5	google inc.
28	right	advanced	often	male	en	5	us	823	412	index	both	1582552880	ocr2rnfj7qsmtu4crmk16gqtsi	google inc.
24	right	advanced	everyday	male	en	5	ar	892	412	thumb	right	1582927213	ojr2g16tmksm2jsarskdkmajcm	google inc.
30	right	native	often	male	en	5	us	896	414	other	right	1583291726	ott6cjird9bbrj2cjc5gafjsha	apple computer, inc.
23	right	native	everyday	female	en	5	za	720	360	thumb	right	1581345897	pbo7sikushk6pgalc8bctnqto6	google inc.
18	right	advanced	everyday	female	en	5	gb	667	375	thumb	right	1580665882	pgmh8t9ip2meas4fj50mqtobce	apple computer, inc.
18	right	native	rarely	female	en	5	us	736	414	thumb	right	1580701174	pr52nek8v0h6960poptq7sq6nm	apple computer, inc.
19	right	advanced	rarely	female	en	5	us	846	412	thumb	right	1582239501	qgs8cmn33ul54uknjpe267mikk	google inc.
37	right	native	sometimes	male	en	5	ie	846	412	thumb	right	1582583121	qm1g61h8cl0t0rlifmbn571v7a	google inc.
21	right	advanced	rarely	male	es	5	mx	736	414	thumb	right	1580318184	qpri6ac0nlt02g19vcp865f659	apple computer, inc.
21	left	native	everyday	female	en	5	us	780	360	thumb	right	1580416632	qqk0le64j3eruogkrscpo7r8vp	google inc.
32	right	native	sometimes	male	en	5	in	667	375	thumb	right	1576833713	r2v2mn13dlerbh047mvs2ffmkt	apple computer, inc.
36	left	native	sometimes	female	en	5	us	720	360	index	left	1580862585	r33kuj75ucioea17vnrbbmk469	google inc.
25	left	native	everyday	female	en	5	us	823	412	thumb	both	1583433307	r45h97c67580bvc521u6r8v4er	google inc.
20	right	native	sometimes	male	en	5	in	720	360	index	both	1583676201	rf6sa0t1jf00j1m4fp6qjf7g4l	google inc.
18	right	native	rarely	male	en	5	us	896	414	thumb	right	1583447066	ri3i4iq3refgdp72v3h3sn9um8	apple computer, inc.
24	right	advanced	rarely	female	en	5	us	869	412	thumb	right	1582817003	rnoersipiqn5f21j3vh4v2fau4	google inc.
28	right	native	never	female	en	5	ph	772	360	index	right	1581050219	rv373rid6j3baq7q2m8plm29am	google inc.
20	right	advanced	often	female	es	5	mx	896	414	index	right	1582767043	s250oj2rgiromsusd3tq9272e1	apple computer, inc.
34	right	advanced	sometimes	male	ko	5	kr	568	320	thumb	right	1576501746	s53rlfv0fsckniug5vkc6ouu71	apple computer, inc.
18	right	advanced	often	male	en	5	hu	892	412	thumb	both	1580678372	t9ee0hvshafop8s53q5nldrq6n	google inc.
22	right	intermediate	often	female	en	5	ph	800	360	index	right	1579788606	ti7m9u2c111usfjl0up9jt9js2	google inc.
28	left	advanced	rarely	female	en	5	us	846	412	other	left	1580757544	v3hciif7q6sqeaieaqv8da8omj	google inc.
18	right	advanced	rarely	female	fi	5	fi	667	375	thumb	right	1581764314	vdonb3c6qom2qtf9fubf0ldkbq	apple computer, inc.
19	right	advanced	sometimes	female	en	5	mx	896	414	thumb	right	1582311102	vh6kcdnnts81d39s7qcemaps0r	apple computer, inc.
21	right	native	sometimes	female	en	5	us	896	414	thumb	both	1580940343	viokfhu3mhstiun8guh8f4lplb	apple computer, inc.
29	left	intermediate	often	male	en	5	za	760	360	thumb	right	1580312528	vkeltsd44aoejb4o4lbbptvlfe	google inc.
56	right	native	sometimes	female	en	5	us	640	320	index	right	1580986368	vuidvssv54irp6vppd0vtlu2gq	google inc.
27	right	advanced	rarely	female	en	5	us	896	414	thumb	right	1580143170	01rg5cvptn05eag69m0gckjer9	apple computer, inc.
23	right	beginner	rarely	female	en	5	ph	640	360	index	both	1582833861	0f29l241oicoro0crftndffftu	google inc.
22	right	native	everyday	male	en	5	us	812	375	thumb	right	1582851072	0ihu4fa7ilvhrge9bb8vdis0d4	apple computer, inc.
26	right	advanced	sometimes	male	ar	5	jo	780	360	index	right	1583466032	0l2qio2mtgtv7nhkllcqj8jgbe	google inc.
18	right	native	sometimes	male	en	5	us	667	375	thumb	right	1581044469	0p3e8p7qdeti2ci3ppbc8kdd8c	apple computer, inc.
25	right	native	sometimes	female	en	5	ke	720	360	thumb	right	1582649952	17kgfne9gsi7dd4uo5rkn5v5h6	google inc.
18	right	advanced	sometimes	female	en	5	it	896	414	thumb	right	1581243303	1b5nob75bo90tbskp56kp33gq8	apple computer, inc.
18	right	beginner	everyday	female	en	5	us	780	360	thumb	right	1582406128	1d2b9ttq9k75ruuhljaq8t09bt	google inc.
26	right	intermediate	often	female	en	5	in	812	375	other	right	1582764180	1eq3lrfih285jt26l5u9oulbu3	apple computer, inc.
22	right	advanced	rarely	female	ko	5	my	753	424	thumb	both	1582649892	1grug5pdvi8jgut74ogaej9k9u	google inc.
24	right	intermediate	everyday	female	es	5	pa	892	412	thumb	both	1583345411	1j5iitf3if64n9v7dcl1lje3l1	google inc.
18	right	advanced	rarely	male	en	5	gb	896	414	thumb	right	1582787839	1o30beptlv2cu7svn3ileenopn	apple computer, inc.
55	right	beginner	everyday	male	en	5	us	812	375	thumb	right	1582872834	20b1fhsjk4p6qq0jgvbamk1cko	apple computer, inc.
26	right	intermediate	often	female	en	5	gb	568	320	thumb	right	1580578775	24unskk8k5e3thf2j13bak34v3	apple computer, inc.
27	right	native	often	female	en	5	us	896	414	index	right	1583382124	2mk4qs7t4i4dj3h3kqdq2tior6	apple computer, inc.
30	right	native	everyday	female	en	5	ph	736	414	index	right	1583421991	3fh7v9kqvsh8efa8lvsn1a7cqj	apple computer, inc.
23	right	intermediate	sometimes	female	en	5	bd	851	393	thumb	right	1582641531	3jcbv3go9i5s7o0c8v99se4goa	google inc.
18	right	native	everyday	female	en	5	us	720	360	thumb	right	1582679447	3um5c2jq8jsq8k0fcfjb5n4dlh	google inc.
39	right	beginner	sometimes	female	en	5	ph	760	360	index	right	1580131902	42q3qldluslc37vad5i8oa27uo	google inc.
36	right	native	never	male	en	5	us	732	412	thumb	right	1581146451	4uoa54rnaaqfoq6hal5bhp9e9s	google inc.
18	right	beginner	everyday	male	en	5	in	851	393	thumb	both	1580484523	51gf4j0udulokd47br5egeo5v9	google inc.
29	right	intermediate	rarely	male	en	5	ph	848	424	thumb	right	1580181363	54mhgeh2eq2q5iv6rd732esp8o	google inc.
27	right	advanced	everyday	female	en	5	us	892	412	index	right	1579891615	570hic7q4c8chveu8fdhradfh2	google inc.
22	left	advanced	everyday	female	en	5	za	570	320	thumb	both	1580764996	5gkdg03nkveprjd75p40kq5p3c	google inc.
33	right	advanced	everyday	female	en	5	ph	869	412	other	right	1583548005	5hviqn9hjmbtu68qmg32rl6rpa	google inc.
31	right	native	never	female	en	5	us	846	412	thumb	right	1583839418	5l00mgfv8vqnfrdkmk0re0ggro	google inc.
22	right	native	never	female	en	5	us	896	414	thumb	right	1580093399	5ql4jqbidlnja06vlkt77u1nva	apple computer, inc.
24	right	native	sometimes	female	en	5	jm	640	360	thumb	right	1583957738	6gonibf22c0394rqtd5j0koqbm	google inc.
32	right	beginner	everyday	female	en	5	cm	640	360	index	both	1581014093	79oaskvpsjvkb2mhp5r4v7pbc3	google inc.
21	right	native	rarely	male	en	5	us	896	414	thumb	right	1580367804	7hf2jkfcab27m9pfguastqr29d	apple computer, inc.
18	right	beginner	rarely	male	es	5	mx	720	360	index	right	1581384815	7iucpb0rdd89n5pi0ihu63tlnr	google inc.
20	right	intermediate	sometimes	male	en	5	ph	846	412	thumb	right	1582192307	7p6gpooponismgvam0vvvsjgse	google inc.
37	right	intermediate	everyday	female	en	5	ph	772	360	index	both	1583420023	986oivjgg3rpb7a7718g25iqh1	google inc.
20	right	advanced	rarely	female	en	5	us	896	414	thumb	right	1582138262	9b5sidaj2fhvfdmmfee6fq6igu	apple computer, inc.
43	right	advanced	everyday	female	en	5	us	892	412	index	right	1582970524	9lchgibo2dr3clvub4pmacnf6q	google inc.
20	right	beginner	sometimes	female	en	5	ph	760	360	thumb	right	1581939032	9rtou4527e8kuphgnf3kv6lloj	google inc.
24	right	native	rarely	female	en	5	tt	736	414	index	right	1581616430	aj94v1643acd19mat3jeggcci5	apple computer, inc.
22	right	native	sometimes	female	en	5	us	812	375	index	right	1580825699	ajig9a016qdhgeft7tv7v0s51r	apple computer, inc.
40	right	native	often	female	en	5	us	896	414	index	right	1580998107	aoesd0o3ru3pekbkklhg159jdh	apple computer, inc.
19	left	beginner	sometimes	female	en	5	us	736	414	thumb	left	1579701248	apn6mh7ac04ib67adub35ihq73	apple computer, inc.
21	right	advanced	sometimes	female	en	5	ng	812	375	thumb	right	1580078381	b2pmjqa8r7drfj8kq1r445oj82	apple computer, inc.
24	left	advanced	rarely	female	es	5	mx	780	360	thumb	right	1582144254	b3ir1kvh9atp2vfl6nnb6onqbs	google inc.
18	right	native	everyday	male	en	5	us	667	375	thumb	right	1582173306	botulu824l452bt05dcmupkgse	apple computer, inc.
18	right	native	sometimes	male	en	5	us	896	414	thumb	both	1580017813	c24ejmdpvst3144q7msg5kr2o5	apple computer, inc.
23	right	advanced	sometimes	female	en	5	us	736	414	thumb	right	1580759958	c5cj70pkhs1s3i21u6daopcitk	apple computer, inc.
31	right	advanced	everyday	female	en	5	us	760	360	index	both	1581014635	c6de62d52slctlmelc9725glhn	google inc.
23	right	intermediate	sometimes	female	en	5	ph	760	360	index	right	1582091073	c74l58760130gvoh8but66pp51	google inc.
20	right	intermediate	never	female	en	5	mx	892	412	index	right	1583276838	c9otr0g48uefeehhnq9chlu9ba	google inc.
18	left	native	sometimes	female	en	5	us	896	414	thumb	both	1580016879	cf0utrsgfmj7fga2av01ubvrr0	apple computer, inc.
31	right	native	often	female	en	5	us	896	414	thumb	right	1581860506	dlejsgcovtht3t06cniqg47mpg	apple computer, inc.
22	right	intermediate	sometimes	female	en	5	mx	760	360	thumb	both	1581096407	e212hateq2hs46f8ro032d1erh	google inc.
41	right	advanced	everyday	female	en	5	us	640	360	index	right	1581519389	e2su850j1f5hgeph76nfb5htvp	google inc.
21	right	native	never	male	en	5	in	760	360	thumb	right	1580170284	e8kfa12t1ln7uobm536b659d8c	google inc.
18	right	intermediate	everyday	female	en	5	ph	760	360	thumb	right	1580117649	effsfcnqn82ep0d8gsvno6ov74	google inc.
49	right	native	often	female	en	5	us	760	360	index	right	1582234916	ehl7pvqnosn2n89i0v3bsga7em	google inc.
30	right	beginner	never	female	en	5	ph	846	412	index	right	1580327284	elm0rj25290gj82dkd8o5d6cup	google inc.
18	right	intermediate	often	male	en	5	sg	760	360	index	right	1580109060	elud1547ile78mpg9ggvtgialj	google inc.
18	right	native	sometimes	female	en	5	ca	667	375	thumb	right	1580262940	f0iabqarc6pq27bg1fmnddd477	apple computer, inc.
29	right	native	everyday	female	en	5	us	736	414	index	right	1580436401	fg3kpiiafun0ano3fjnv2ag698	apple computer, inc.
25	right	advanced	sometimes	male	en	5	pk	780	360	index	right	1580474735	fhirsbma34r2pff9uvpo2moj49	google inc.
18	right	native	never	male	en	5	us	896	414	index	right	1580222923	fm1i7hncmrvrj9dbs7cj4k8tha	apple computer, inc.
48	right	advanced	sometimes	female	en	5	nl	896	414	thumb	right	1581677223	g2bu6ks02c1k3l1b7knjnkp817	apple computer, inc.
31	right	intermediate	rarely	male	es	5	mx	736	414	thumb	left	1582929771	g46auos4ub2b8qpd1hjad1frc5	apple computer, inc.
18	right	beginner	rarely	male	lt	5	lt	732	412	thumb	both	1583405334	g5l2odpa9n2p5qos1jida79lb8	google inc.
38	right	native	rarely	female	en	5	us	846	412	index	right	1580166152	ggeajavedgsmk22grfml50rns1	google inc.
21	right	advanced	rarely	female	en	5	us	896	414	index	right	1579803748	gkautjq69un303a81odt6b1jvk	apple computer, inc.
24	right	native	never	female	en	5	us	896	414	thumb	right	1583109894	h2pcki2vdamg5qo17rn2i1ufud	apple computer, inc.
27	right	advanced	often	female	en	5	us	892	412	index	right	1579892934	hkjbhacbaj4bbfa41bo4p7d8b7	google inc.
19	right	native	sometimes	female	en	5	sg	846	412	thumb	both	1583372765	i0k33gpcflub14gvknvpvajlmk	google inc.
22	left	native	rarely	male	es	5	mx	760	360	thumb	left	1583217366	i2v65cok320mprtljd4b97ea6h	google inc.
20	right	native	sometimes	female	en	5	ca	896	414	index	right	1581436262	ili9rb99fuhjpm6tv5bojj83p7	apple computer, inc.
20	right	intermediate	sometimes	other	en	5	ph	720	360	thumb	right	1582738669	it1usgu71rddrnrebgusid71dk	google inc.
18	left	advanced	rarely	female	en	5	us	896	414	index	left	1582396690	iv7p8pnj26bhrf4cqi7jp7r1rr	apple computer, inc.
26	right	advanced	rarely	male	en	5	za	570	320	index	right	1579782857	j1m5hnpod7fhl9ho1757v4pfvo	google inc.
18	right	advanced	everyday	female	en	5	mx	667	375	thumb	both	1582938852	j77m92v53f1ioei34huj2v3jv1	apple computer, inc.
21	right	intermediate	often	female	en	5	in	851	393	thumb	right	1580399238	jo5vflre4iaul9mji0imd5anl8	google inc.
19	right	native	everyday	female	en	5	us	736	414	thumb	right	1581888922	k5gk1b1fi8iljqr57htms5rjbc	apple computer, inc.
18	right	advanced	rarely	male	lt	5	gb	720	360	thumb	right	1582705413	ka1fh32offunicjic5h5tmdrb0	google inc.
18	right	native	sometimes	female	fr	5	us	747	360	thumb	right	1581842099	list9hlgshcruo3bka60acc0r3	google inc.
31	right	native	everyday	female	en	5	us	812	375	thumb	right	1581956793	lk19fmfrbpaofkkg09pv62mqhg	apple computer, inc.
23	right	intermediate	sometimes	male	ur	5	pk	640	360	thumb	right	1582695112	lmfrqdle8q3d6nmqoruhgbv3o4	google inc.
29	right	intermediate	rarely	female	en	5	ca	736	414	thumb	right	1582832251	ln78em546k3e8asmvu6i3o0fsk	apple computer, inc.
22	right	native	rarely	female	en	5	us	869	412	index	right	1581541734	loct7t81o769tl7pkh8g9kkk62	google inc.
31	right	native	never	female	en	5	us	846	412	thumb	right	1583454426	lp6ejphhjkctqm0bg8m35pkjiv	google inc.
18	right	intermediate	often	male	en	5	sg	869	412	thumb	right	1581640991	lq50305gn809vi6h537s3sge32	google inc.
28	right	native	rarely	female	en	5	au	812	375	thumb	right	1581572621	m8ikcd05kdgm2ib00sv98rddne	apple computer, inc.
18	right	native	rarely	male	en	5	us	667	375	thumb	right	1580358068	mf0dkpd4ohsa178ghvm2pdoapr	apple computer, inc.
18	right	intermediate	often	male	en	5	au	869	412	thumb	right	1583476813	mm0f44qd2rtcjuhep810248lh6	google inc.
28	right	advanced	rarely	female	en	5	mx	740	360	thumb	right	1580924447	mu3oto9ro4ctsoqirpmlmeo71a	google inc.
24	right	native	rarely	female	en	5	us	667	375	thumb	right	1582762708	mvpu78atrut3ivr29nv9srsdcs	apple computer, inc.
23	left	intermediate	everyday	female	en	5	ke	750	360	thumb	right	1580479378	n482ad1l04eggilav0ve240vki	google inc.
20	right	native	everyday	male	en	5	us	812	375	thumb	right	1579837589	n75jc9shaunt4ud144sgd2ors1	apple computer, inc.
28	right	native	often	male	en	5	us	667	375	thumb	both	1581991029	n8qbv2hlt22u978m8q4m67lhrl	apple computer, inc.
31	right	beginner	rarely	female	en	5	ca	640	360	index	right	1581954239	nbari5h7h8nh2bkke5dckoh6gl	google inc.
24	right	advanced	everyday	female	en	5	us	780	360	index	right	1579800871	nfcbdlppmkrceq1lu5p424ed4r	google inc.
34	right	intermediate	rarely	female	en	5	za	570	320	thumb	right	1581905637	nqqkn4eppumb959tmencb89ils	google inc.
22	right	intermediate	often	female	en	5	us	846	412	index	right	1583469511	of8c9ngiuv4dc5lcmn3ej4joqr	google inc.
30	right	native	rarely	female	en	5	ca	812	375	index	right	1582227048	ofhb4ih2ak5p7p68u1r4vl4g5h	apple computer, inc.
